NOAA_FIP,NOAA_Zone,County,FIP,Latitude,Longitude,Zone,Begin_Date
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),05/02/2013
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),04/30/2014
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),05/01/2014
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),07/18/2016
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),04/30/2017
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),05/17/2018
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),08/15/2019
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),09/04/2019
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),09/14/2019
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/10/2019
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/10/2019
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/30/2019
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/30/2019
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/30/2019
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/31/2019
048,San Bernardino and Riverside County Valleys -The Inland Empire,San Bernardino,071,33.8486,-117.2412,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),10/31/2019
050,San Diego County Valleys,San Diego,073,33.0047,-116.9604,SAN DIEGO COUNTY VALLEYS (ZONE),05/13/2014
050,San Diego County Valleys,San Diego,073,33.0047,-116.9604,SAN DIEGO COUNTY VALLEYS (ZONE),05/14/2014
050,San Diego County Valleys,San Diego,073,33.0047,-116.9604,SAN DIEGO COUNTY VALLEYS (ZONE),05/14/2014
050,San Diego County Valleys,San Diego,073,33.0047,-116.9604,SAN DIEGO COUNTY VALLEYS (ZONE),05/14/2014
050,San Diego County Valleys,San Diego,073,33.0047,-116.9604,SAN DIEGO COUNTY VALLEYS (ZONE),06/19/2016
050,San Diego County Valleys,San Diego,073,33.0047,-116.9604,SAN DIEGO COUNTY VALLEYS (ZONE),07/21/2016
050,San Diego County Valleys,San Diego,073,33.0047,-116.9604,SAN DIEGO COUNTY VALLEYS (ZONE),12/07/2017
050,San Diego County Valleys,San Diego,073,33.0047,-116.9604,SAN DIEGO COUNTY VALLEYS (ZONE),10/25/2019
051,San Luis Obispo County Mountains,San Luis Obispo,079,35.1415,-120.0448,SAN LUIS OBISPO COUNTY MOUNTAINS (ZONE),07/06/2017
052,Santa Barbara County Mountains,Santa Barbara,083,34.7466,-119.8211,SANTA BARBARA COUNTY MOUNTAINS (ZONE),06/15/2016
052,Santa Barbara County Mountains,Santa Barbara,083,34.7466,-119.8211,SANTA BARBARA COUNTY MOUNTAINS (ZONE),07/01/2016
052,Santa Barbara County Mountains,Santa Barbara,083,34.7466,-119.8211,SANTA BARBARA COUNTY MOUNTAINS (ZONE),07/01/2016
052,Santa Barbara County Mountains,Santa Barbara,083,34.7466,-119.8211,SANTA BARBARA COUNTY MOUNTAINS (ZONE),08/18/2016
052,Santa Barbara County Mountains,Santa Barbara,083,34.7466,-119.8211,SANTA BARBARA COUNTY MOUNTAINS (ZONE),09/01/2016
052,Santa Barbara County Mountains,Santa Barbara,083,34.7466,-119.8211,SANTA BARBARA COUNTY MOUNTAINS (ZONE),07/06/2017
052,Santa Barbara County Mountains,Santa Barbara,083,34.7466,-119.8211,SANTA BARBARA COUNTY MOUNTAINS (ZONE),07/08/2017
052,Santa Barbara County Mountains,Santa Barbara,083,34.7466,-119.8211,SANTA BARBARA COUNTY MOUNTAINS (ZONE),12/04/2017
053,Ventura County Mountains,Ventura,111,34.6292,-119.1351,VENTURA COUNTY MOUNTAINS (ZONE),05/15/2013
053,Ventura County Mountains,Ventura,111,34.6292,-119.1351,VENTURA COUNTY MOUNTAINS (ZONE),06/30/2016
053,Ventura County Mountains,Ventura,111,34.6292,-119.1351,VENTURA COUNTY MOUNTAINS (ZONE),12/04/2017
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),05/30/2013
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),06/01/2013
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),01/16/2014
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),06/20/2016
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),07/01/2016
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),07/09/2016
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),07/22/2016
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),08/01/2016
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),06/04/2018
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),10/10/2019
054,Los Angeles County Mountains excluding the Santa Monica Range,Los Angeles,037,34.4294,-118.223,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),10/24/2019
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),08/26/2010
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),08/22/2011
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),08/27/2011
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),01/12/2012
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),11/05/2012
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),06/09/2013
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),06/28/2013
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),08/19/2013
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),09/24/2013
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),06/17/2015
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),07/17/2015
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),08/07/2016
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),08/16/2016
055,San Bernardino County Mountains,San Bernardino,071,34.2304,-117.0957,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),04/30/2017
056,Riverside County Mountains,Riverside,065,33.66,-116.6434,RIVERSIDE COUNTY MOUNTAINS (ZONE),07/15/2010
056,Riverside County Mountains,Riverside,065,33.66,-116.6434,RIVERSIDE COUNTY MOUNTAINS (ZONE),08/14/2012
056,Riverside County Mountains,Riverside,065,33.66,-116.6434,RIVERSIDE COUNTY MOUNTAINS (ZONE),07/15/2013
056,Riverside County Mountains,Riverside,065,33.66,-116.6434,RIVERSIDE COUNTY MOUNTAINS (ZONE),08/07/2013
056,Riverside County Mountains,Riverside,065,33.66,-116.6434,RIVERSIDE COUNTY MOUNTAINS (ZONE),07/25/2018
056,Riverside County Mountains,Riverside,065,33.66,-116.6434,RIVERSIDE COUNTY MOUNTAINS (ZONE),08/01/2018
057,Santa Ana Mountains and Foothills,Orange,059,33.6256,-117.455,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/23/2010
057,Santa Ana Mountains and Foothills,Orange,059,33.6256,-117.455,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),08/05/2013
057,Santa Ana Mountains and Foothills,Orange,059,33.6256,-117.455,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/12/2014
057,Santa Ana Mountains and Foothills,Orange,059,33.6256,-117.455,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/25/2017
057,Santa Ana Mountains and Foothills,Orange,059,33.6256,-117.455,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),08/06/2018
057,Santa Ana Mountains and Foothills,Riverside,065,33.6256,-117.455,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/23/2010
057,Santa Ana Mountains and Foothills,Riverside,065,33.6256,-117.455,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),08/05/2013
057,Santa Ana Mountains and Foothills,Riverside,065,33.6256,-117.455,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/12/2014
057,Santa Ana Mountains and Foothills,Riverside,065,33.6256,-117.455,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/25/2017
057,Santa Ana Mountains and Foothills,Riverside,065,33.6256,-117.455,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),08/06/2018
057,Santa Ana Mountains and Foothills,San Diego,073,33.6256,-117.455,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/23/2010
057,Santa Ana Mountains and Foothills,San Diego,073,33.6256,-117.455,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),08/05/2013
057,Santa Ana Mountains and Foothills,San Diego,073,33.6256,-117.455,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/12/2014
057,Santa Ana Mountains and Foothills,San Diego,073,33.6256,-117.455,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),09/25/2017
057,Santa Ana Mountains and Foothills,San Diego,073,33.6256,-117.455,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),08/06/2018
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,SAN DIEGO COUNTY MOUNTAINS (ZONE),07/21/2011
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,SAN DIEGO COUNTY MOUNTAINS (ZONE),10/01/2011
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,SAN DIEGO COUNTY MOUNTAINS (ZONE),05/24/2012
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,SAN DIEGO COUNTY MOUNTAINS (ZONE),06/17/2012
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,SAN DIEGO COUNTY MOUNTAINS (ZONE),08/09/2012
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,SAN DIEGO COUNTY MOUNTAINS (ZONE),08/12/2012
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,SAN DIEGO COUNTY MOUNTAINS (ZONE),09/23/2012
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,SAN DIEGO COUNTY MOUNTAINS (ZONE),07/06/2013
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,SAN DIEGO COUNTY MOUNTAINS (ZONE),07/03/2014
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,SAN DIEGO COUNTY MOUNTAINS (ZONE),07/24/2015
058,San Diego County Mountains,San Diego,073,33.0713,-116.5324,SAN DIEGO COUNTY MOUNTAINS (ZONE),07/06/2018
059,Antelope Valley,Los Angeles,037,34.6664,-118.0679,ANTELOPE VALLEY (ZONE),05/30/2013
059,Antelope Valley,Los Angeles,037,34.6664,-118.0679,ANTELOPE VALLEY (ZONE),06/01/2013
060,Apple and Lucerne Valleys,San Bernardino,071,34.5427,-117.0143,APPLE AND LUCERNE VALLEYS (ZONE),09/02/2011
060,Apple and Lucerne Valleys,San Bernardino,071,34.5427,-117.0143,APPLE AND LUCERNE VALLEYS (ZONE),05/19/2017
061,Coachella Valley,Riverside,065,33.7424,-116.3024,COACHELLA VALLEY (ZONE),09/24/2011
061,Coachella Valley,Riverside,065,33.7424,-116.3024,COACHELLA VALLEY (ZONE),03/15/2014
061,Coachella Valley,Riverside,065,33.7424,-116.3024,COACHELLA VALLEY (ZONE),06/23/2018
061,Coachella Valley,Riverside,065,33.7424,-116.3024,COACHELLA VALLEY (ZONE),07/23/2018
062,San Diego County Deserts,San Diego,073,33.0511,-116.2536,,
063,Mountains Southwestern Shasta County to Western Colusa County,Colusa,011,39.8175,-122.7565,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),07/11/2014
063,Mountains Southwestern Shasta County to Western Colusa County,Colusa,011,39.8175,-122.7565,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),07/27/2018
063,Mountains Southwestern Shasta County to Western Colusa County,Colusa,011,39.8175,-122.7565,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),09/05/2019
063,Mountains Southwestern Shasta County to Western Colusa County,Colusa,011,39.8175,-122.7565,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),09/05/2019
063,Mountains Southwestern Shasta County to Western Colusa County,Glenn,021,39.8175,-122.7565,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),07/11/2014
063,Mountains Southwestern Shasta County to Western Colusa County,Glenn,021,39.8175,-122.7565,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),07/27/2018
063,Mountains Southwestern Shasta County to Western Colusa County,Glenn,021,39.8175,-122.7565,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),09/05/2019
063,Mountains Southwestern Shasta County to Western Colusa County,Glenn,021,39.8175,-122.7565,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),09/05/2019
063,Mountains Southwestern Shasta County to Western Colusa County,Shasta,089,39.8175,-122.7565,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),07/11/2014
063,Mountains Southwestern Shasta County to Western Colusa County,Shasta,089,39.8175,-122.7565,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),07/27/2018
063,Mountains Southwestern Shasta County to Western Colusa County,Shasta,089,39.8175,-122.7565,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),09/05/2019
063,Mountains Southwestern Shasta County to Western Colusa County,Shasta,089,39.8175,-122.7565,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),09/05/2019
063,Mountains Southwestern Shasta County to Western Colusa County,Tehama,103,39.8175,-122.7565,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),07/11/2014
063,Mountains Southwestern Shasta County to Western Colusa County,Tehama,103,39.8175,-122.7565,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),07/27/2018
063,Mountains Southwestern Shasta County to Western Colusa County,Tehama,103,39.8175,-122.7565,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),09/05/2019
063,Mountains Southwestern Shasta County to Western Colusa County,Tehama,103,39.8175,-122.7565,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),09/05/2019
065,San Gorgonio Pass Near Banning,Riverside,065,33.7185,-115.2342,,
066,Northeast Foothills/Sacramento Valley,Butte,007,40.1117,-121.7566,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY (ZONE),09/05/2016
066,Northeast Foothills/Sacramento Valley,Butte,007,40.1117,-121.7566,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY (ZONE),11/08/2018
066,Northeast Foothills/Sacramento Valley,Butte,007,40.1117,-121.7566,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY (ZONE),09/07/2019
066,Northeast Foothills/Sacramento Valley,Shasta,089,40.1117,-121.7566,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY (ZONE),09/05/2016
066,Northeast Foothills/Sacramento Valley,Shasta,089,40.1117,-121.7566,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY (ZONE),11/08/2018
066,Northeast Foothills/Sacramento Valley,Shasta,089,40.1117,-121.7566,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY (ZONE),09/07/2019
066,Northeast Foothills/Sacramento Valley,Tehama,103,40.1117,-121.7566,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY (ZONE),09/05/2016
066,Northeast Foothills/Sacramento Valley,Tehama,103,40.1117,-121.7566,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY (ZONE),11/08/2018
066,Northeast Foothills/Sacramento Valley,Tehama,103,40.1117,-121.7566,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY (ZONE),09/07/2019
067,Motherlode,Amador,005,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),07/25/2014
067,Motherlode,Amador,005,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),06/28/2016
067,Motherlode,Amador,005,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),07/01/2016
067,Motherlode,Amador,005,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),07/17/2017
067,Motherlode,Calaveras,009,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),07/25/2014
067,Motherlode,Calaveras,009,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),06/28/2016
067,Motherlode,Calaveras,009,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),07/01/2016
067,Motherlode,Calaveras,009,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),07/17/2017
067,Motherlode,El Dorado,017,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),07/25/2014
067,Motherlode,El Dorado,017,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),06/28/2016
067,Motherlode,El Dorado,017,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),07/01/2016
067,Motherlode,El Dorado,017,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),07/17/2017
067,Motherlode,Nevada,057,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),07/25/2014
067,Motherlode,Nevada,057,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),06/28/2016
067,Motherlode,Nevada,057,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),07/01/2016
067,Motherlode,Nevada,057,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),07/17/2017
067,Motherlode,Placer,061,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),07/25/2014
067,Motherlode,Placer,061,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),06/28/2016
067,Motherlode,Placer,061,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),07/01/2016
067,Motherlode,Placer,061,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),07/17/2017
067,Motherlode,Tuolumne,109,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),07/25/2014
067,Motherlode,Tuolumne,109,38.6192,-120.7698,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),06/28/2016
